"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1984",305.436,262.848,354.663,264.76,196.5879,163.949,138.2757,160.874,162.9256,165.0813,111.8537,109.0846,135.8398,212.2006,147.8365,110.9439,82.1393,62.6635,50.8654,38.9633,31.65282,29.80131,31.69947,35.3692,37.44063,35.1885,30.59321,26.28835,23.21451,21.49921,20.99972,21.57828,23.17054,25.59147,28.13772,29.3083,27.91199,24.78573,21.53485,18.86268,16.83946,15.34119,14.20594,13.32099,12.60837,12.01948,11.51645,11.05913,10.61237,10.15202,9.67437,9.19078,8.72103,8.28277,7.88683,7.53505,7.22508,6.94973,6.70038,6.46921,6.24972,6.03661,5.82654,5.61749,5.40844,5.19955,4.992378,4.786789,4.58178,4.382776,4.190669,4.005961,3.829109,3.660136,3.49902,3.345445,3.199109,3.059566,2.926535,2.799789,2.67886,2.563445,2.453223,2.347803,2.247095,2.150845,2.058762,1.970701,1.886476,1.805895,1.728834,1.655085,1.584498,1.516876,1.452144,1.390169,1.348956,1.290806,1.235151,1.181892,26.29789
"1985",210.6544,292.317,251.456,339.102,252.841,187.3298,155.6837,130.6544,151.0495,151.8672,152.7026,102.6974,99.4759,123.1511,191.4569,132.8813,99.4336,73.4598,55.955,45.3698,34.72711,28.19695,26.53881,28.22358,31.48745,33.32985,31.32481,27.23435,23.40283,20.66709,19.14078,18.69685,19.21272,20.63135,22.78791,25.05643,26.10002,24.85762,22.0745,19.18004,16.80069,14.99924,13.66515,12.65431,11.86632,11.23185,10.70755,10.25967,9.85246,9.4546,9.04457,8.61907,8.18821,7.76965,7.37913,7.02628,6.7128,6.43655,6.19117,5.96895,5.76296,5.56738,5.37747,5.1903,5.00403,4.817754,4.631621,4.447029,4.263833,4.081168,3.903869,3.732697,3.568128,3.410559,3.260022,3.116484,2.979679,2.849313,2.72501,2.606517,2.493611,2.385896,2.283098,2.184924,2.091031,2.001334,1.915603,1.833596,1.755172,1.680149,1.608381,1.539748,1.474066,1.411201,1.350982,1.293335,1.238141,1.201431,1.149637,1.100071,24.47426
"1986",157.3029,201.6055,279.566,240.2643,323.391,240.3288,177.1592,146.2119,121.6556,139.2882,138.6326,138.0288,91.9925,88.4032,108.7135,168.0863,116.1455,86.6051,63.805,48.4957,39.25564,30.00867,24.34215,22.89414,24.3348,27.13875,28.71917,26.98646,23.45972,20.15771,17.80042,16.48531,16.10279,16.54707,17.76903,19.62671,21.58081,22.48017,21.41058,19.01377,16.5211,14.47196,12.9204,11.7715,10.90096,10.2223,9.67589,9.22438,8.83866,8.48797,8.14529,7.7921,7.42553,7.05434,6.69371,6.35722,6.05319,5.78307,5.54503,5.333591,5.142116,4.964622,4.796103,4.632479,4.471202,4.310709,4.150215,3.989851,3.830804,3.672973,3.515585,3.362828,3.215349,3.073573,2.937826,2.808129,2.684471,2.566611,2.454304,2.347225,2.245145,2.147889,2.055109,1.966551,1.881996,1.801115,1.72385,1.650011,1.579372,1.511813,1.447201,1.385382,1.326269,1.269695,1.215544,1.163673,1.114016,1.066474,1.034858,0.990245,22.02839
"1987",142.2049,150.5461,192.8705,267.306,229.4564,308.179,228.2356,167.425,137.3244,113.4509,128.9247,127.3812,125.9761,83.4695,79.8225,97.777,150.7126,103.8951,77.3321,56.8972,43.2026,34.94605,26.70059,21.65111,20.35849,21.63626,24.12724,25.53114,23.99047,20.85532,17.9201,15.82477,14.65595,14.31624,14.71153,15.79833,17.4505,19.1885,19.98867,19.03812,16.90743,14.69119,12.86944,11.48995,10.46844,9.69445,9.09106,8.60528,8.20386,7.86094,7.54914,7.24444,6.93035,6.60435,6.27419,5.95343,5.654111,5.383662,5.143373,4.931625,4.743527,4.573202,4.415308,4.265413,4.119865,3.976413,3.833662,3.690902,3.548251,3.406784,3.266397,3.126408,2.990538,2.859363,2.733256,2.612517,2.497165,2.387191,2.282369,2.182489,2.087254,1.996479,1.909991,1.827471,1.74873,1.673525,1.601603,1.532897,1.467241,1.404424,1.34435,1.286898,1.231928,1.17936,1.129052,1.080901,1.034776,0.990621,0.948346,0.920231,20.46886
"1988",123.2861,136.0967,144.0218,184.3995,255.217,218.5184,292.265,215.1554,156.6194,127.3224,104.1982,117.3149,114.9239,112.8162,74.2943,70.7063,86.2941,132.6567,91.2737,67.8483,49.8757,37.85012,30.6067,23.38158,18.95898,17.82777,18.94843,21.13234,22.36477,21.01771,18.27313,15.703,13.86818,12.84496,12.54815,12.89546,13.84898,15.29818,16.8229,17.52536,16.69293,14.82549,12.88288,11.2858,10.07653,9.18104,8.50254,7.97361,7.54777,7.1959,6.89531,6.62196,6.35481,6.079374,5.793426,5.503794,5.222372,4.959756,4.722445,4.511592,4.325783,4.160734,4.011268,3.872726,3.7412,3.6135,3.487643,3.362391,3.237143,3.111993,2.987884,2.864714,2.741894,2.622696,2.507615,2.396988,2.291074,2.189883,2.093416,2.001473,1.913869,1.830336,1.750722,1.67487,1.602509,1.533444,1.467499,1.404427,1.344185,1.286609,1.231524,1.178848,1.128463,1.080264,1.034168,0.990055,0.947833,0.907388,0.868668,0.831598,18.75574
"1989",106.2865,117.9906,130.1842,137.6691,176.005,242.9507,207.1458,275.426,201.2493,145.239,116.9911,94.8749,105.916,102.9869,100.4714,65.838,62.423,75.9756,116.5704,80.103,59.4967,43.7164,33.16897,26.82017,20.49035,16.61698,15.62836,16.61406,18.53257,19.61705,18.43869,16.03338,13.78006,12.17132,11.27442,11.01483,11.32064,12.15853,13.43182,14.77131,15.38912,14.65902,13.01988,11.31442,9.91229,8.85059,8.06438,7.46868,7.00432,6.63047,6.321552,6.057664,5.817667,5.58307,5.341151,5.089943,4.835483,4.588191,4.357409,4.148858,3.963538,3.800237,3.655173,3.523823,3.402066,3.286484,3.174268,3.06366,2.953613,2.843553,2.733579,2.624517,2.51629,2.408377,2.303635,2.202525,2.105325,2.012258,1.923365,1.838614,1.757833,1.68088,1.607504,1.537568,1.470947,1.407388,1.34673,1.288811,1.233423,1.180505,1.129936,1.081561,1.0353,0.991052,0.948722,0.90824,0.8695,0.832419,0.7969,0.762896,17.20222
"1990",86.6264,101.7211,112.8425,124.3911,131.2986,167.3159,229.7939,194.5587,256.4163,185.4685,132.4126,105.5198,84.7134,93.7228,90.428,87.6543,57.1422,53.9574,65.4647,100.2021,68.7313,50.9825,37.42443,28.37579,22.93379,17.51584,14.2021,13.35573,14.19738,15.83676,16.76368,15.75714,13.70204,11.77679,10.40228,9.63604,9.41445,9.67611,10.39258,11.4812,12.62661,13.15505,12.53128,11.13028,9.67259,8.47412,7.56662,6.89459,6.385421,5.988504,5.668957,5.404928,5.179366,4.97423,4.773694,4.566865,4.352091,4.134515,3.92305,3.725703,3.547353,3.388878,3.249227,3.125174,3.012848,2.908726,2.809888,2.713928,2.619349,2.52524,2.431131,2.337096,2.243841,2.15129,2.05902,1.969449,1.882991,1.799885,1.720309,1.644303,1.571836,1.50277,1.436976,1.37424,1.314457,1.257493,1.203154,1.151296,1.101781,1.054424,1.009189,0.965959,0.924603,0.885057,0.84723,0.811043,0.776437,0.743318,0.71162,0.681256,15.35795
"1991",73.9711,82.9055,97.3097,107.8788,118.745,124.9919,158.5557,216.3353,181.6173,237.0136,169.6477,119.8746,94.6267,75.3467,82.7988,79.467,76.7269,49.8799,47.0136,56.9777,87.1644,59.7795,44.34783,32.56362,24.70001,19.97191,15.26076,12.37923,11.64654,12.38541,13.82047,14.63404,13.75914,11.96738,10.28784,9.08858,8.42026,8.22758,8.4571,9.08415,10.03656,11.0387,11.50158,10.957,9.73269,8.45858,7.41097,6.617678,6.030234,5.585151,5.238193,4.958885,4.728097,4.530945,4.351624,4.176279,3.995397,3.807519,3.617157,3.432129,3.259416,3.103339,2.964634,2.842402,2.733835,2.635523,2.544394,2.457895,2.373927,2.291166,2.208814,2.126464,2.044179,1.96258,1.881596,1.800859,1.722494,1.646845,1.574124,1.504503,1.438003,1.374614,1.3142,1.256647,1.201774,1.149473,1.099652,1.052128,1.006776,0.963473,0.92206,0.882501,0.844697,0.808534,0.773952,0.740874,0.70923,0.6789687,0.6500079,0.6222899,14.02577
"1992",89.3802,70.7938,79.2979,92.9934,102.8844,112.8033,117.9565,148.1821,199.6171,165.0715,211.9387,149.2587,103.8931,80.9429,63.7572,69.4703,66.2525,63.6812,41.27654,38.83705,47.0302,71.9372,49.3528,36.63591,26.92248,20.43922,16.54172,12.65086,10.2707,9.67022,10.29082,11.49016,12.17291,11.45028,9.96298,8.56745,7.570709,7.015532,6.856274,7.048679,7.572394,8.36742,9.20407,9.59115,9.13807,8.117866,7.055859,6.182561,5.521237,5.031503,4.660463,4.371231,4.138406,3.946039,3.781699,3.632192,3.485967,3.335064,3.178267,3.019355,2.864855,2.72063,2.590275,2.474423,2.372331,2.281638,2.199525,2.123424,2.051186,1.981062,1.911954,1.843194,1.774429,1.705727,1.637586,1.569979,1.502563,1.437132,1.373975,1.313269,1.25515,1.199648,1.146733,1.096309,1.048276,1.002487,0.95885,0.91728,0.877629,0.8397943,0.8036692,0.7691215,0.7361225,0.7045878,0.6744223,0.6455762,0.6179857,0.5915917,0.5663506,0.5421946,12.21834
"1993",221.56,85.541,67.7114,75.7788,88.6915,97.7558,106.5071,110.3436,136.9401,181.8326,148.0412,187.1388,129.8934,89.2626,68.7964,53.7148,58.1225,55.1354,52.7858,34.11781,32.04004,38.75303,59.2383,40.63084,30.16261,22.1705,16.83727,13.63209,10.43009,8.47133,7.97929,8.49456,9.48776,10.05452,9.46005,8.233048,7.081119,6.25826,5.800068,5.669014,5.828663,6.262269,6.920301,7.612819,7.933543,7.559276,6.715771,5.837544,5.115323,4.568392,4.16337,3.85651,3.61732,3.424776,3.265694,3.129789,3.006138,2.885186,2.760327,2.630571,2.499027,2.371142,2.251731,2.143809,2.047887,1.963353,1.888259,1.820274,1.757261,1.697457,1.639411,1.582196,1.525272,1.468354,1.411478,1.355067,1.299096,1.243293,1.189129,1.136856,1.086605,1.038504,0.99256,0.9487669,0.9070384,0.8672892,0.8293972,0.7932876,0.7588911,0.7260826,0.6947779,0.6648884,0.6363049,0.6090033,0.5829142,0.5579574,0.5340931,0.5112675,0.4894319,0.46855,10.55691
"1994",154.4225,212.0428,81.8188,64.7157,72.3092,84.3788,92.5475,100.108,102.7272,126.0226,165.1879,132.6834,165.4879,113.407,77.0217,58.7399,45.4414,48.7816,45.9649,43.7605,28.1538,26.33929,31.75981,48.42735,33.14888,24.56854,18.03531,13.68267,11.06889,8.4634,6.870387,6.46864,6.88407,7.686911,8.14438,7.661554,6.666934,5.733528,5.066828,4.695555,4.589211,4.718225,5.069033,5.601478,6.161826,6.421242,6.118145,5.435319,4.724428,4.139836,3.697124,3.369291,3.120915,2.927304,2.771446,2.642683,2.532666,2.432595,2.33469,2.233649,2.128639,2.022204,1.918722,1.82211,1.734789,1.657179,1.588781,1.528028,1.473017,1.422035,1.373646,1.326679,1.280393,1.234325,1.188273,1.142253,1.096613,1.051324,1.006169,0.962345,0.9200438,0.8793811,0.8404592,0.8032812,0.7678439,0.7340755,0.7019089,0.6712449,0.6420226,0.6141864,0.587635,0.5623002,0.5381108,0.514978,0.492883,0.4717683,0.4515697,0.4322553,0.4137818,0.3961093,8.923202
"1995",71.0759,147.7895,202.8413,78.218,61.7808,68.8481,79.9904,87.1754,93.5098,95.0047,115.2891,149.4645,118.8026,146.7762,99.7565,67.2783,51.0116,39.2755,42.0008,39.45525,37.47353,24.06515,22.48352,27.08365,41.26825,28.23497,20.92007,15.35417,11.64746,9.42209,7.20424,5.848389,5.506626,5.860554,6.544357,6.934151,6.523347,5.676711,4.882098,4.314537,3.998478,3.908007,4.017947,4.316765,4.770279,5.247559,5.468563,5.210519,4.629048,4.023669,3.52582,3.148813,2.869633,2.658107,2.493227,2.360513,2.25085,2.157171,2.071944,1.988569,1.902505,1.813066,1.722415,1.634267,1.551974,1.47759,1.411482,1.353223,1.301465,1.25461,1.211186,1.169972,1.129958,1.09053,1.051298,1.012066,0.972866,0.9339925,0.8954155,0.8569535,0.8196258,0.7835945,0.7489607,0.7158072,0.6841412,0.6539575,0.6251965,0.5977992,0.5716818,0.5467934,0.5230851,0.5004721,0.4788944,0.4582928,0.438591,0.4197723,0.4017902,0.3845875,0.3681388,0.3524056,7.936963
"1996",67.5491,68.023,141.3511,193.849,74.6261,58.7674,65.1757,75.2015,81.2248,86.21,86.5876,103.8607,133.1662,104.7915,128.3381,86.5806,58.0334,43.7804,33.57058,35.7828,33.52734,31.7794,20.37702,19.01553,22.88638,34.85065,23.83342,17.65327,12.95382,9.82515,7.94724,6.076232,4.93254,4.64424,4.942728,5.519472,5.848271,5.501865,4.787853,4.117702,3.639036,3.372484,3.296199,3.388962,3.641019,4.02356,4.426158,4.612594,4.39497,3.904537,3.39392,2.974013,2.656021,2.420544,2.242129,2.10306,1.991117,1.89862,1.819605,1.747717,1.677398,1.604804,1.52937,1.452895,1.378537,1.309125,1.246374,1.190607,1.141466,1.097809,1.058284,1.021652,0.986883,0.953133,0.919873,0.8867782,0.8536849,0.8206198,0.7878273,0.7552869,0.7228435,0.6913559,0.6609619,0.6317468,0.6037824,0.5770707,0.5516105,0.5273493,0.5042398,0.4822095,0.4612161,0.4412185,0.4221442,0.4039428,0.386566,0.369947,0.3540749,0.338906,0.3243962,0.3105212,6.991998
"1997",78.7858,64.6476,65.0671,135.1097,184.9853,70.9923,55.6152,61.2059,69.9023,74.5769,78.0833,77.337,91.5265,115.9259,90.2608,109.5612,73.3765,48.8957,36.71566,28.05055,29.81458,27.87547,26.38062,16.89653,15.7561,18.9551,28.85817,19.7343,14.61798,10.7279,8.13827,6.584027,5.034938,4.088007,3.849749,4.097843,4.576655,4.849895,4.563106,3.971282,3.415684,3.018808,2.79784,2.734671,2.81174,3.020969,3.338477,3.672633,3.827441,3.646959,3.240076,2.816432,2.468028,2.204176,2.008796,1.860764,1.745379,1.652497,1.575761,1.510199,1.45055,1.392193,1.331955,1.269345,1.205877,1.144155,1.086538,1.034452,0.9881608,0.9473644,0.9111259,0.8783154,0.8479077,0.8190469,0.7910329,0.7634249,0.7359547,0.7084864,0.6810402,0.6538219,0.6268118,0.5998828,0.573747,0.5485196,0.5242715,0.5010599,0.4788909,0.4577594,0.4376237,0.4184444,0.4001615,0.3827382,0.3661423,0.3503124,0.3352082,0.3207874,0.3069961,0.2938248,0.2812366,0.2691962,6.059902
"1998",129.1401,75.4017,61.8356,62.1866,128.8953,175.873,67.1113,52.1338,56.7381,63.9354,67.2032,69.2905,67.6124,78.9241,98.7535,76.0911,91.5558,60.876,40.3269,30.13734,22.93708,24.30632,22.67259,21.41864,13.70035,12.76352,15.34472,23.35103,15.96371,11.82294,8.6759,6.581396,5.324512,4.07188,3.306205,3.113658,3.314482,3.701921,3.923113,3.691271,3.21262,2.763238,2.442228,2.26351,2.212451,2.274829,2.444143,2.701054,2.971458,3.096746,2.950752,2.621574,2.278817,1.996939,1.783471,1.625396,1.505624,1.41227,1.33713,1.275041,1.222002,1.173741,1.126528,1.077784,1.0271236,0.9757644,0.925823,0.8791955,0.8370461,0.7995865,0.7665721,0.7372469,0.7106964,0.6860902,0.662735,0.6400655,0.6177252,0.5954965,0.5732693,0.5510599,0.529035,0.5071786,0.4853873,0.4642391,0.4438248,0.4242033,0.4054215,0.3874826,0.3703835,0.3540912,0.3385721,0.3237783,0.3096806,0.2962519,0.2834434,0.2712222,0.2595538,0.2483952,0.2377372,0.2275524,5.120961
"1999",245.0818,123.593,72.1424,59.1402,59.4262,122.9771,167.3397,63.5899,49.1213,53.0935,59.371,61.9093,63.3342,61.3489,71.1403,88.4985,67.8495,81.2945,53.8624,35.57683,26.52407,20.14816,21.31789,19.86019,18.74288,11.9789,11.15207,13.39958,20.38071,13.9271,10.31072,7.56375,5.736126,4.639539,3.547314,2.879773,2.711645,2.886162,3.223197,3.415467,3.213389,2.796533,2.405233,2.125732,1.970109,1.925606,1.979858,2.127165,2.350718,2.586001,2.694998,2.567902,2.281396,1.98309,1.737775,1.551994,1.414412,1.310181,1.228931,1.163535,1.109501,1.063339,1.02134,0.9802506,0.9378338,0.8937506,0.8490604,0.8056065,0.7650358,0.7283623,0.695769,0.6670455,0.6415296,0.6184291,0.5970198,0.5766992,0.5569741,0.5375356,0.5181939,0.4988538,0.4795294,0.4603648,0.4413472,0.4223864,0.4039836,0.3862218,0.3691484,0.3528049,0.3371955,0.3223171,0.308139,0.2946349,0.2817613,0.269494,0.2578086,0.2466623,0.2360276,0.2258733,0.2161629,0.206888,4.654483
"2000",118.7652,234.5547,118.2543,68.9981,56.5083,56.6725,116.8847,158.2314,59.7082,45.7268,48.9473,54.1798,55.9278,56.6683,54.4104,62.5991,77.3363,58.9379,70.2564,46.3477,30.50257,22.67308,17.18091,18.14231,16.87465,15.90443,10.15376,9.44423,11.33858,17.23412,11.7698,8.709,6.3858,4.840858,3.914053,2.991716,2.428097,2.285838,2.432486,2.716112,2.877753,2.707184,2.35578,2.026009,1.790467,1.659296,1.621755,1.667387,1.791388,1.979596,2.177678,2.269397,2.162322,1.92103,1.669815,1.463218,1.306764,1.190908,1.103132,1.034712,0.979635,0.9341298,0.8952543,0.8598865,0.8252856,0.789572,0.7524562,0.7148312,0.6782488,0.6440952,0.6132239,0.5857867,0.5616066,0.540129,0.5206821,0.5026595,0.4855525,0.4689479,0.4525829,0.4363008,0.4200186,0.4037499,0.3876163,0.3716061,0.3556433,0.3401511,0.3251978,0.3108241,0.2970651,0.283923,0.2713956,0.2594598,0.2480893,0.2372511,0.2269214,0.2170819,0.2076981,0.1987431,0.1901928,0.1820171,4.093451
"2001",157.9673,113.6639,224.4609,113.1497,65.9985,54.0165,54.1107,111.3984,150.4238,56.5843,43.1819,46.0538,50.7955,52.2624,52.8013,50.5725,58.0643,71.6133,54.5018,64.8966,42.7738,28.13036,20.89773,15.82835,16.7079,15.53569,14.63879,9.3437,8.68907,10.43009,15.85072,10.82335,8.00757,5.870748,4.449911,3.5976,2.749593,2.231414,2.100541,2.235172,2.495671,2.644087,2.487278,2.164362,1.861339,1.644908,1.524388,1.489877,1.53178,1.645686,1.818563,2.00051,2.084763,1.986379,1.764712,1.533924,1.34413,1.20041,1.093976,1.013338,0.9504832,0.8998858,0.8580819,0.8223683,0.7898782,0.7580928,0.7252847,0.6911905,0.6566305,0.6230273,0.5916553,0.5632975,0.5380966,0.5158861,0.4961575,0.4782949,0.46174,0.4460269,0.430774,0.4157423,0.4007861,0.3858298,0.370886,0.3560664,0.3413594,0.3266976,0.3124663,0.2987303,0.2855269,0.2728883,0.2608164,0.2493093,0.2383446,0.2279006,0.2179433,0.2084551,0.1994167,0.190796,0.18257,0.1747159,3.92755
"2002",428.766,151.182,108.7754,214.7856,108.2451,63.1042,51.597,51.6049,105.9979,142.7146,53.5026,40.6817,43.2293,47.5152,48.7334,49.0993,46.9141,53.7536,66.1812,50.2931,59.8099,39.3789,25.8744,19.20737,14.53891,15.33876,14.2563,13.42807,8.56788,7.965,9.55799,14.52113,9.91274,7.33198,5.374188,4.072657,3.291979,2.51559,2.04121,1.921237,2.044155,2.282178,2.417705,2.27417,1.978816,1.701695,1.503769,1.393542,1.361959,1.400233,1.504329,1.662333,1.828613,1.905594,1.815645,1.613004,1.402035,1.228551,1.097173,0.999885,0.9261742,0.8687183,0.8224676,0.7842541,0.7516085,0.7219086,0.6928558,0.6628695,0.6317082,0.6001225,0.5694124,0.5407416,0.5148271,0.4917957,0.4714987,0.4534688,0.4371445,0.4220159,0.407656,0.3937166,0.3799793,0.3663101,0.3526419,0.3389852,0.3254408,0.3120004,0.2986002,0.2855947,0.2730404,0.2609736,0.249423,0.2383898,0.2278728,0.217851,0.2083057,0.1992051,0.1905327,0.1822723,0.1743929,0.1668738,3.749587
"2003",206.6329,410.35,144.6851,104.0975,205.533,103.5664,60.36,49.3321,49.3107,101.2136,136.1675,51.0084,38.7564,41.156,45.2099,46.3459,46.6744,44.5813,51.0657,62.856,47.7557,56.7818,37.3793,24.55706,18.22742,13.79571,14.55351,13.52551,12.73884,8.12765,7.55532,9.0659,13.77279,9.40144,6.95349,5.096535,3.862106,3.121679,2.385385,1.935503,1.821708,1.938216,2.163864,2.292332,2.156219,1.876167,1.613401,1.425739,1.321225,1.291276,1.327555,1.426249,1.576046,1.733691,1.806674,1.721388,1.529261,1.329238,1.164764,1.040202,0.947964,0.8780789,0.8236061,0.7797556,0.7435257,0.7125745,0.6844162,0.6568714,0.6284424,0.5988993,0.5689538,0.5398391,0.5126576,0.488089,0.466255,0.4470117,0.4299195,0.4144425,0.4000996,0.386486,0.3732709,0.3602469,0.347288,0.33433,0.3213815,0.3085408,0.2957986,0.2830945,0.2707642,0.2588629,0.2474228,0.2364716,0.2260112,0.2160406,0.2065399,0.1974894,0.1888624,0.1806406,0.1728088,0.1653381,3.713122
"2004",94.9942,197.7567,392.715,138.462,99.6111,196.6392,99.0537,57.7024,47.1303,47.0751,96.5502,129.7963,48.5887,36.8966,39.1624,43.0038,44.0719,44.3747,42.3783,48.5371,59.7394,45.3859,53.9624,35.5227,23.33718,17.32189,13.11043,13.83064,12.85373,12.10624,7.7241,7.18027,8.61593,13.08929,8.93502,6.60857,4.843786,3.670608,2.966928,2.267137,1.839577,1.731432,1.842177,2.056646,2.178761,2.049402,1.783222,1.533481,1.355116,1.255784,1.227321,1.261803,1.355599,1.497979,1.64782,1.717192,1.636133,1.453524,1.26341,1.107077,0.988687,0.9010163,0.8345936,0.7828181,0.7411398,0.7067046,0.6772859,0.6505228,0.6243427,0.5973209,0.5692416,0.5407792,0.5131057,0.48727,0.4639188,0.4431654,0.424875,0.4086283,0.3939187,0.3802864,0.3673457,0.3547857,0.3424069,0.3300889,0.3177729,0.3054664,0.2932611,0.2811499,0.2690746,0.2573552,0.2460427,0.235169,0.2247607,0.2148188,0.2053412,0.1963111,0.1877089,0.1795091,0.1716944,0.1642496,3.686376
"2005",123.2674,90.9139,189.2612,375.837,132.5063,95.3188,188.1378,94.7473,55.1742,45.045,44.9693,92.1822,123.8601,46.3446,35.1781,37.3253,40.9749,41.9829,42.2636,40.3561,46.215,56.875,43.2055,51.3656,33.8107,22.211,16.48497,12.47635,13.16111,12.23103,11.51933,7.34939,6.8317,8.1974,12.45306,8.50044,6.28697,4.607945,3.491801,2.822334,2.156606,1.749858,1.646957,1.752283,1.956267,2.072395,1.94934,1.69614,1.458588,1.288935,1.194449,1.167369,1.200166,1.289375,1.4248,1.567321,1.633291,1.556188,1.382503,1.201681,1.052981,0.940374,0.8569882,0.7938098,0.7445632,0.7049217,0.6721679,0.6441873,0.6187316,0.5938302,0.568129,0.5414216,0.5143502,0.4880296,0.4634571,0.4412466,0.4215072,0.4041118,0.3886596,0.3746681,0.361702,0.3493945,0.3374479,0.3256739,0.3139584,0.302244,0.290539,0.2789309,0.2674113,0.2559265,0.2447801,0.2340206,0.223678,0.2137775,0.2043213,0.1953084,0.1867188,0.1785373,0.1707382,0.1633045,3.662484
"2006",157.8776,117.9727,87.0077,181.1264,359.667,126.7943,91.1948,179.949,90.5891,52.7278,43.025,42.9296,87.9552,118.1257,44.1813,33.5248,35.5617,39.0305,39.9838,40.2454,38.4245,43.9984,54.1421,41.1258,48.8893,32.17833,21.13725,15.68706,11.87186,12.52286,11.6374,10.95981,6.99214,6.49938,7.79837,11.84648,8.08609,5.98032,4.383052,3.321293,2.684446,2.051205,1.664304,1.566404,1.666549,1.860536,1.970959,1.853907,1.613095,1.387166,1.225811,1.135942,1.110187,1.141374,1.226219,1.355002,1.490531,1.553276,1.479945,1.314766,1.142795,1.001385,0.8942944,0.8149928,0.7549094,0.708076,0.6703753,0.6392268,0.6126167,0.5884073,0.5647267,0.5402844,0.5148857,0.4891414,0.464111,0.4407434,0.4196209,0.4008494,0.3843067,0.3696119,0.3563071,0.343976,0.3322724,0.3209113,0.309714,0.298573,0.2874332,0.2763017,0.2652627,0.2543077,0.2433856,0.2327852,0.222553,0.2127177,0.2033025,0.1943096,0.1857379,0.1775697,0.1697895,0.1623722,3.638326
"2007",199.6875,151.0962,112.9039,83.2681,173.3345,344.171,121.3166,87.2386,172.099,86.6111,50.3955,41.108,41.0034,83.9844,112.7638,42.1667,31.9903,33.929,37.2339,38.1394,38.3856,36.646,41.959,51.6291,39.2145,46.6144,30.6793,20.15163,14.95499,11.31734,11.93751,11.0931,10.44691,6.66473,6.19487,7.4328,11.29086,7.70664,5.699542,4.177177,3.165229,2.558251,1.95475,1.586017,1.492711,1.588127,1.772959,1.878175,1.766625,1.537135,1.321845,1.168081,1.082444,1.057898,1.087614,1.168462,1.291169,1.420322,1.4801,1.410223,1.252818,1.088958,0.954206,0.8521604,0.7765941,0.7193407,0.6747134,0.6387897,0.6091082,0.5837506,0.5606819,0.5381166,0.5148264,0.4906247,0.4660935,0.4422417,0.4199752,0.3998486,0.3819617,0.3661991,0.3521969,0.3395182,0.3277689,0.3166163,0.3057908,0.2951214,0.2845052,0.2738901,0.2632834,0.2527646,0.2423256,0.2319184,0.2218174,0.2120679,0.2026955,0.1937245,0.1851557,0.1769873,0.1692046,0.1617901,3.621649
"2008",306.606,191.11,144.6036,108.0492,79.6816,165.8446,329.217,116.0014,83.3751,164.3805,82.6742,48.0745,39.1916,39.0716,79.9921,107.3645,40.1361,30.443,32.2824,35.4227,36.281,36.5131,34.8571,39.91,49.1076,37.2995,44.3385,29.18193,19.16837,14.22546,10.7655,11.35563,10.55254,9.93799,6.34016,5.89329,7.07105,10.74152,7.33181,5.422415,3.974122,3.011402,2.433956,1.859797,1.508987,1.420226,1.511013,1.686893,1.787006,1.680875,1.462535,1.257692,1.111393,1.029916,1.006562,1.034838,1.11176,1.228527,1.351401,1.408285,1.341798,1.192034,1.036124,0.9079106,0.8108164,0.7389174,0.6844424,0.64198,0.6077991,0.5795581,0.5554313,0.5334823,0.5120112,0.4898512,0.4668237,0.4434819,0.4207876,0.3996014,0.3804513,0.363432,0.3484337,0.3351105,0.3230471,0.3118674,0.3012556,0.2909552,0.2808033,0.2707033,0.2606025,0.25051,0.2405011,0.2305695,0.2206666,0.2110564,0.2017789,0.1928616,0.1843257,0.176172,0.1684006,0.160995,3.599877
"2009",225.8808,293.436,182.9003,138.3898,103.4029,76.2499,158.681,314.928,110.9335,79.7032,157.0781,78.9694,45.9026,37.4082,37.2826,76.3106,102.4025,38.275,29.0277,30.7783,33.7694,34.5851,34.8042,33.2237,38.0376,46.8011,35.5456,42.2515,27.80685,18.26427,13.55395,10.2569,10.81877,10.05333,9.46757,6.03987,5.61401,6.73578,10.23193,6.98379,5.164894,3.785297,2.868257,2.318216,1.771321,1.437185,1.352629,1.439083,1.606571,1.701897,1.600808,1.392867,1.197771,1.058441,0.980844,0.9586,0.985526,1.05878,1.169981,1.287004,1.341164,1.277848,1.135226,0.986739,0.8646361,0.7721686,0.7036961,0.6518164,0.611378,0.5788261,0.5519305,0.5289529,0.5080502,0.4876025,0.4664985,0.4445686,0.4223406,0.400728,0.3805515,0.362315,0.3461069,0.3318232,0.3191358,0.3076484,0.2970016,0.2868952,0.2770859,0.2674184,0.2577987,0.2481802,0.238569,0.229037,0.2195791,0.2101486,0.2009956,0.1921608,0.1836685,0.1755398,0.1677756,0.1603741,3.58162
